variant_id,question,answer
1987-14::1987_prompt04_s02,"Let $f(m) = m^4 + 25m^2 + 625$. For the parameters $c=5$, $n=7$, $A=25$, and $B=625$, compute the integer value of the expression: \[
\frac{\prod_{k=1}^7 f(2ck)}{\prod_{k=1}^7 f(c(2k-1))}
\]",211
1987-14::1987_prompt04_s03,"Let $f(m) = m^4 + 9m^2 + 81$. For the parameters $c=3$, $n=3$, $A=9$, and $B=81$, compute the integer value of the expression: \[
\frac{\prod_{k=1}^3 f(2ck)}{\prod_{k=1}^3 f(c(2k-1))}
\]",43
1987-15::1987_prompt04_s01,"In a right triangle $ABC$ with hypotenuse $AB$ and right angle at $C$, two squares are inscribed. The first square has a vertex at $C$ and sides along the legs $AC$ and $BC$. The second square has one of its sides on the hypotenuse $AB$. Given that the sum of the lengths of the legs, $AC+BC$, is $2784$ and the area of the second square is $220400$, find the area of the first square.",230400
1987-15::1987_prompt04_s02,"In a right triangle $ABC$ with hypotenuse $AB$ and right angle at $C$, two squares are inscribed. The first square has a vertex at $C$ and sides along the legs $AC$ and $BC$. The second square has one of its sides on the hypotenuse $AB$. Given that the sum of the lengths of the legs, $AC+BC$, is $189$ and the area of the second square is $1620$, find the area of the first square.",1764
1987-15::1987_prompt04_s03,"In a right triangle $ABC$ with hypotenuse $AB$ and right angle at $C$, two squares are inscribed. The first square has a vertex at $C$ and sides along the legs $AC$ and $BC$. The second square has one of its sides on the hypotenuse $AB$. Given that the sum of the lengths of the legs, $AC+BC$, is $952$ and the area of the second square is $26928$, find the area of the first square.",28224
1987-15::1987_prompt04_s04,"In a right triangle $ABC$ with hypotenuse $AB$ and right angle at $C$, two squares are inscribed. The first square has a vertex at $C$ and sides along the legs $AC$ and $BC$. The second square has one of its sides on the hypotenuse $AB$. Given that the sum of the lengths of the legs, $AC+BC$, is $912$ and the area of the second square is $33600$, find the area of the first square.",36100
1987-15::1987_prompt04_s05,"In a right triangle $ABC$ with hypotenuse $AB$ and right angle at $C$, two squares are inscribed. The first square has a vertex at $C$ and sides along the legs $AC$ and $BC$. The second square has one of its sides on the hypotenuse $AB$. Given that the sum of the lengths of the legs, $AC+BC$, is $616$ and the area of the second square is $16128$, find the area of the first square.",17424
1987-1::1987_prompt01_s02,"An ordered 3-tuple of non-negative integers $(m_1, \dots, m_3)$ is called '(10,6)-simple' if two conditions are met. First, for each $i=1, \dots, 3$, all digits in the base-10 representation of $m_i$ must be strictly less than 6. Second, the addition $m_1 + \dots + m_3$ in base-10 requires no carrying. Find the number of (10,6)-simple 3-tuples that sum to 956.",13125
1987-1::1987_prompt01_s03,"An ordered 3-tuple of non-negative integers $(m_1, \dots, m_3)$ is called '(12,10)-simple' if two conditions are met. First, for each $i=1, \dots, 3$, all digits in the base-12 representation of $m_i$ must be strictly less than 10. Second, the addition $m_1 + \dots + m_3$ in base-12 requires no carrying. Find the number of (12,10)-simple 3-tuples that sum to 19881.",106260
1987-1::1987_prompt01_s04,"An ordered 4-tuple of non-negative integers $(m_1, \dots, m_4)$ is called '(12,9)-simple' if two conditions are met. First, for each $i=1, \dots, 4$, all digits in the base-12 representation of $m_i$ must be strictly less than 9. Second, the addition $m_1 + \dots + m_4$ in base-12 requires no carrying. Find the number of (12,9)-simple 4-tuples that sum to 716.",1871100
1987-1::1987_prompt01_s05,"An ordered 3-tuple of non-negative integers $(m_1, \dots, m_3)$ is called '(9,4)-simple' if two conditions are met. First, for each $i=1, \dots, 3$, all digits in the base-9 representation of $m_i$ must be strictly less than 4. Second, the addition $m_1 + \dots + m_3$ in base-9 requires no carrying. Find the number of (9,4)-simple 3-tuples that sum to 2875.",4320
1987-1::1987_prompt06_s01,"An ordered tuple $(n_1, n_2, \dots, n_4)$ of 4 positive integers is called 'simple in base 9' if the sum $n_1 + n_2 + \dots + n_4$ involves no carrying when performed in base 9. Find the number of such tuples that sum to the number whose base 9 representation is $136$.",3692
1987-2::1987_prompt01_s01,"Three spheres, $S_1, S_2,$ and $S_3$, are located in 3-dimensional space.
Sphere $S_1$ has center $C_1=(8, -2, -1)$ and radius $r_1=15$.
Sphere $S_2$ has center $C_2=(8, -32, -17)$ and radius $r_2=5$.
Sphere $S_3$ has center $C_3=(8, -77, -41)$ and radius $r_3=14$.
The spheres are pairwise non-intersecting.
Let $P_1, P_2, P_3$ be points on spheres $S_1, S_2, S_3$ respectively.
What is the maximum possible value of the sum of squared pairwise distances, $|P_1-P_2|^2 + |P_2-P_3|^2 + |P_3-P_1|^2$?",19832
1987-2::1987_prompt01_s02,"Three spheres, $S_1, S_2,$ and $S_3$, are located in 3-dimensional space.
Sphere $S_1$ has center $C_1=(4, 6, 0)$ and radius $r_1=6$.
Sphere $S_2$ has center $C_2=(-6, 11, 10)$ and radius $r_2=2$.
Sphere $S_3$ has center $C_3=(-46, 31, 50)$ and radius $r_3=17$.
The spheres are pairwise non-intersecting.
Let $P_1, P_2, P_3$ be points on spheres $S_1, S_2, S_3$ respectively.
What is the maximum possible value of the sum of squared pairwise distances, $|P_1-P_2|^2 + |P_2-P_3|^2 + |P_3-P_1|^2$?",16206
1987-2::1987_prompt01_s03,"Three spheres, $S_1, S_2,$ and $S_3$, are located in 3-dimensional space.
Sphere $S_1$ has center $C_1=(-10, -4, -3)$ and radius $r_1=7$.
Sphere $S_2$ has center $C_2=(32, -46, 46)$ and radius $r_2=17$.
Sphere $S_3$ has center $C_3=(-52, 38, -52)$ and radius $r_3=20$.
The spheres are pairwise non-intersecting.
Let $P_1, P_2, P_3$ be points on spheres $S_1, S_2, S_3$ respectively.
What is the maximum possible value of the sum of squared pairwise distances, $|P_1-P_2|^2 + |P_2-P_3|^2 + |P_3-P_1|^2$?",54866
1987-2::1987_prompt01_s04,"Three spheres, $S_1, S_2,$ and $S_3$, are located in 3-dimensional space.
Sphere $S_1$ has center $C_1=(8, 10, -1)$ and radius $r_1=1$.
Sphere $S_2$ has center $C_2=(40, 6, -17)$ and radius $r_2=5$.
Sphere $S_3$ has center $C_3=(-8, 12, 7)$ and radius $r_3=6$.
The spheres are pairwise non-intersecting.
Let $P_1, P_2, P_3$ be points on spheres $S_1, S_2, S_3$ respectively.
What is the maximum possible value of the sum of squared pairwise distances, $|P_1-P_2|^2 + |P_2-P_3|^2 + |P_3-P_1|^2$?",6518
1987-2::1987_prompt01_s05,"Three spheres, $S_1, S_2,$ and $S_3$, are located in 3-dimensional space.
Sphere $S_1$ has center $C_1=(2, 0, -10)$ and radius $r_1=4$.
Sphere $S_2$ has center $C_2=(38, 36, 8)$ and radius $r_2=10$.
Sphere $S_3$ has center $C_3=(20, 18, -1)$ and radius $r_3=9$.
The spheres are pairwise non-intersecting.
Let $P_1, P_2, P_3$ be points on spheres $S_1, S_2, S_3$ respectively.
What is the maximum possible value of the sum of squared pairwise distances, $|P_1-P_2|^2 + |P_2-P_3|^2 + |P_3-P_1|^2$?",7224
1987-3::1987_prompt01_s01,"By a proper divisor of a natural number, we mean a positive integral divisor other than 1 and the number itself. A natural number `n > 1` is called `2`-nice if `n^2` is equal to the product of its distinct proper divisors. What is the sum of the first `10` `2`-nice numbers?",364
1987-3::1987_prompt01_s02,"By a proper divisor of a natural number, we mean a positive integral divisor other than 1 and the number itself. A natural number `n > 1` is called `4`-nice if `n^4` is equal to the product of its distinct proper divisors. What is the sum of the first `14` `4`-nice numbers?",4174
1987-3::1987_prompt01_s03,"By a proper divisor of a natural number, we mean a positive integral divisor other than 1 and the number itself. A natural number `n > 1` is called `2`-nice if `n^2` is equal to the product of its distinct proper divisors. What is the sum of the first `9` `2`-nice numbers?",301
1987-3::1987_prompt01_s04,"By a proper divisor of a natural number, we mean a positive integral divisor other than 1 and the number itself. A natural number `n > 1` is called `4`-nice if `n^4` is equal to the product of its distinct proper divisors. What is the sum of the first `11` `4`-nice numbers?",2599
1987-3::1987_prompt01_s05,"By a proper divisor of a natural number, we mean a positive integral divisor other than 1 and the number itself. A natural number `n > 1` is called `4`-nice if `n^4` is equal to the product of its distinct proper divisors. What is the sum of the first `11` `4`-nice numbers?",2599
1987-4::1987_prompt02_s01,"The boundary of a kite-shaped region in the $xy$-plane is described by the equation $10|3x+2y - 858| + 10|2x-3y| = 1|3x+2y|$. For the parameters $p=3, q=2, n=10, m=1, A=858$, what is the area of this region?",1144
1987-4::1987_prompt02_s02,"The boundary of a kite-shaped region in the $xy$-plane is described by the equation $7|5x+12y - 1560| + 7|12x-5y| = 1|5x+12y|$. For the parameters $p=5, q=12, n=7, m=1, A=1560$, what is the area of this region?",600
1987-4::1987_prompt02_s03,"The boundary of a kite-shaped region in the $xy$-plane is described by the equation $4|2x+1y - 90| + 4|1x-2y| = 1|2x+1y|$. For the parameters $p=2, q=1, n=4, m=1, A=90$, what is the area of this region?",216
1987-4::1987_prompt02_s04,"The boundary of a kite-shaped region in the $xy$-plane is described by the equation $6|3x+2y - 455| + 6|2x-3y| = 1|3x+2y|$. For the parameters $p=3, q=2, n=6, m=1, A=455$, what is the area of this region?",910
1987-4::1987_prompt02_s05,"The boundary of a kite-shaped region in the $xy$-plane is described by the equation $7|3x+4y - 660| + 7|4x-3y| = 1|3x+4y|$. For the parameters $p=3, q=4, n=7, m=1, A=660$, what is the area of this region?",726
1987-5::1987_prompt01_s01,Let $x$ and $y$ be integers that satisfy the equation $-48x^2 + $-3y^2 + x^2y^2 = $-192$. Let $S$ be the set of all possible distinct values of $x^2+y^2$. What is the sum of the elements in $S$?,68
1987-5::1987_prompt01_s02,Let $x$ and $y$ be integers that satisfy the equation $-2x^2 + $-2y^2 + x^2y^2 = $120$. Let $S$ be the set of all possible distinct values of $x^2+y^2$. What is the sum of the elements in $S$?,68
1987-5::1987_prompt01_s03,Let $x$ and $y$ be integers that satisfy the equation $1x^2 + $1y^2 + x^2y^2 = $1$. Let $S$ be the set of all possible distinct values of $x^2+y^2$. What is the sum of the elements in $S$?,1
1987-5::1987_prompt01_s04,Let $x$ and $y$ be integers that satisfy the equation $2x^2 + $-19y^2 + x^2y^2 = $8$. Let $S$ be the set of all possible distinct values of $x^2+y^2$. What is the sum of the elements in $S$?,14
1987-5::1987_prompt01_s05,Let $x$ and $y$ be integers that satisfy the equation $4x^2 + $36y^2 + x^2y^2 = $36$. Let $S$ be the set of all possible distinct values of $x^2+y^2$. What is the sum of the elements in $S$?,10
1987-6::1987_prompt03_s01,"A plot of land is in the shape of a right trapezoid ABCD, with right angles at A and D. The leg AD lies on the y-axis, and the bases AB and DC are parallel. The coordinates of the vertices are A(0,a), B(b,a), D(0,0), and C(kb,0) for some constants a,b > 0 and k > 1. A fence represented by a line segment PQ, with P on AD and Q on BC, is parallel to the bases and divides the trapezoid into two regions of equal area. If AB = 7 and PQ = 35, determine the ratio DC/AB of the lengths of the parallel bases.",7
1987-6::1987_prompt03_s02,"A plot of land is in the shape of a right trapezoid $ABCD$, with $\angle A = \angle D = 90^\circ$. The leg $AD$ lies on the y-axis, and the bases $AB$ and $CD$ are parallel. The coordinates of the vertices are $A(0, a)$, $B(b, a)$, $D(0, 0)$, and $C(kb, 0)$ for some constants $a, b > 0$ and $k > 1$. A fence represented by a line segment $PQ$, parallel to the bases, divides the trapezoid into two regions of equal area. If the length of the base $AB$ is $7$ and the length of the fence $PQ$ is $35$, determine the value of the ratio $\frac{CD}{AB}$ of the lengths of the parallel bases.",7
1987-6::1987_prompt03_s03,"A plot of land is in the shape of a right trapezoid $ABCD$, with $\angle A=\angle D=90^\circ$. The side $AD$ lies on the $y$-axis, and the bases $AB$ and $CD$ are parallel. The coordinates of the vertices are $A(0,a)$, $B(b,a)$, $D(0,0)$, and $C(kb,0)$ for some constants $a,b>0$ and $k>1$. A fence represented by a line segment $PQ$, with $P$ on $AD$ and $Q$ on $BC$, is parallel to the bases and divides the trapezoid into two regions of equal area. If the length of the base $AB$ is $112$ and the length of the fence $PQ$ is $272$, determine the value of the ratio $\frac{CD}{AB}$ to 11 decimal places.",3.28571428571
1987-6::1987_prompt03_s04,"A plot of land is in the shape of a right trapezoid $ABCD$, with $\angle A = \angle D = 90^\circ$. The side $AD$ lies on the $y$-axis, and the bases $AB$ and $CD$ are parallel. The coordinates of the vertices are $A(0, a)$, $B(b, a)$, $D(0, 0)$, and $C(kb, 0)$ for some constants $a, b > 0$ and $k > 1$. A fence represented by a line segment $PQ$, parallel to the bases, divides the trapezoid into two regions of equal area. If the length of the base $AB$ is $105$ and the length of the fence $PQ$ is $195$, determine the value of the ratio $\frac{CD}{AB}$ of the lengths of the parallel bases.",17/7
1987-6::1987_prompt03_s05,"A plot of land is in the shape of a right trapezoid $ABCD$, with $\angle A=\angle D=90^\circ$. The leg $AD$ lies on the $y$-axis, and the parallel bases are $AB$ and $CD$. The coordinates of the vertices are $A(0,a)$, $B(b,a)$, $D(0,0)$, and $C(kb,0)$ for some constants $a,b>0$ and $k>1$. A fence represented by a line segment $PQ$, parallel to the bases, divides the trapezoid into two regions of equal area. If the length of base $AB$ is $15$ and the length of the fence $PQ$ is $75$, determine the ratio $\frac{CD}{AB}$ of the lengths of the parallel bases.",7
