variant_id,question,answer
41_prompt01_s03,"In a math contest, 8 real numbers x_1, x_2, ..., x_8 satisfy |x_1| + |x_2| + ... + |x_8| = 1. For fixed positive integers (c_2, c_3, ..., c_8) = (1, 1, 6, 4, 6, 2, 5), define D = |x_1| + sum_{i=2}^8 |c_i(x_1 + x_2 + ... + x_{i-1}) - x_i|. Let M be the maximal possible value of 1/D over all such real sequences (x_i). Compute M modulo 1009.",487
41_prompt01_s04,"In a math contest, 7 real numbers x_1, x_2, ..., x_7 satisfy |x_1| + |x_2| + ... + |x_7| = 1. For fixed positive integers c_2, c_3, ..., c_7 given by [5, 1, 6, 2, 6, 1], define D = |x_1| + sum_{k=2}^7 |c_k(x_1 + x_2 + ... + x_{k-1}) - x_k|. Let M be the maximum possible value of 1/D over all such real sequences (x_i). Compute M modulo 1000.",528
41_prompt01_s05,"In a math contest, 11 real numbers x_1, x_2, ..., x_11 satisfy |x_1| + |x_2| + ... + |x_11| = 1. For fixed positive integers c_2, c_3, ..., c_11 given as the list [5, 2, 1, 5, 6, 2, 5, 5, 2, 5], define the quantity D = |x_1| + |c_2 x_1 - x_2| + |c_3(x_1 + x_2) - x_3| + ... + |c_11(x_1 + x_2 + ... + x_{alpha-1}) - x_11|. Let M be the maximal possible value of 1/D over all such real sequences (x_i). Compute M modulo 1000.",328
42_prompt01_s01,"You are given n = 5. Consider real vector x = (x_1, ..., x_n) satisfying sum_{i=1}^n c_i x_i^2 = 1, and a strictly positive vector y = (y_1, ..., y_n) with sum_{i=1}^n a_i y_i = 18.13322558634304. Here the positive weights are c_i listed as [1, 1, 3, 5, 5] and a_i listed as [4, 2, 2, 2, 5]. Let d be the minimal possible value of max_i |y_i - x_i| over all feasible x and y. Determine the largest integer less than 1600 * d.",1378
42_prompt01_s02,"You are given n = 6. Consider real vector x = (x_1, ..., x_n) satisfying sum_{i=1}^n c_i x_i^2 = 1, and a strictly positive vector y = (y_1, ..., y_n) with sum_{i=1}^n a_i y_i = 78.57212202775119. Here the positive weights are c_i listed as [2, 2, 4, 2, 4, 2] and a_i listed as [8, 4, 6, 8, 8, 2]. Let d be the minimal possible value of max_i |y_i - x_i| over all feasible x and y. Determine the largest integer less than 1600 * d.",3049
42_prompt01_s03,"You are given n = 6. Consider real vector x = (x_1, ..., x_n) satisfying sum_{i=1}^n c_i x_i^2 = 1, and a strictly positive vector y = (y_1, ..., y_n) with sum_{i=1}^n a_i y_i = 50.557400571966355. Here the positive weights are c_i listed as [4, 2, 1, 5, 5, 1] and a_i listed as [4, 5, 6, 7, 3, 7]. Let d be the minimal possible value of max_i |y_i - x_i| over all feasible x and y. Determine the largest integer less than 1000 * d.",1247
42_prompt01_s04,"You are given n = 6. Consider real vector x = (x_1, ..., x_n) satisfying sum_{i=1}^n c_i x_i^2 = 1, and a strictly positive vector y = (y_1, ..., y_n) with sum_{i=1}^n a_i y_i = 62.92041448399464. Here the positive weights are c_i listed as [2, 3, 5, 4, 3, 4] and a_i listed as [3, 8, 6, 9, 3, 2]. Let d be the minimal possible value of max_i |y_i - x_i| over all feasible x and y. Determine the largest integer less than 1000 * d.",1785
42_prompt01_s05,"You are given n = 4. Consider real vector x = (x_1, ..., x_n) satisfying sum_{i=1}^n c_i x_i^2 = 1, and a strictly positive vector y = (y_1, ..., y_n) with sum_{i=1}^n a_i y_i = 35.91457162695945. Here the positive weights are c_i listed as [4, 2, 3, 6] and a_i listed as [5, 2, 6, 8]. Let d be the minimal possible value of max_i |y_i - x_i| over all feasible x and y. Determine the largest integer less than 1600 * d.",2312
43_prompt01_s01,"In a math contest, 10 students are to be analyzed via a symmetric 10×10 binary matrix A (entries 0 or 1) with zero diagonal. Each row of A has exactly 8 ones. Additionally, A satisfies the spectral identity A^2 + 2·A = a matrix whose every entry equals 8. Under these conditions, determine the number of such matrices A. (Equivalently, count the number of ways the 10 labeled students can be split into 5 equally-sized hidden teams of size 2 so that edges connect students from different teams only, consistent with the matrix equation above.)",945
43_prompt01_s02,"In a math contest, 20 students are to be analyzed via a symmetric 20×20 binary matrix A (entries 0 or 1) with zero diagonal. Each row of A has exactly 15 ones. Additionally, A satisfies the spectral identity A^2 + 5·A = a matrix whose every entry equals 15. Under these conditions, determine the number of such matrices A. (Equivalently, count the number of ways the 20 labeled students can be split into 4 equally-sized hidden teams of size 5 so that edges connect students from different teams only, consistent with the matrix equation above.)",488864376
43_prompt01_s03,"In a math contest, 30 students are to be analyzed via a symmetric 30×30 binary matrix A (entries 0 or 1) with zero diagonal. Each row of A has exactly 24 ones. Additionally, A satisfies the spectral identity A^2 + 6·A = a matrix whose every entry equals 24. Under these conditions, determine the number of such matrices A. (Equivalently, count the number of ways the 30 labeled students can be split into 5 equally-sized hidden teams of size 6 so that edges connect students from different teams only, consistent with the matrix equation above.)",11423951396577720
43_prompt01_s04,"In a math contest, 25 students are to be analyzed via a symmetric 25×25 binary matrix A (entries 0 or 1) with zero diagonal. Each row of A has exactly 20 ones. Additionally, A satisfies the spectral identity A^2 + 5·A = a matrix whose every entry equals 20. Under these conditions, determine the number of such matrices A. (Equivalently, count the number of ways the 25 labeled students can be split into 5 equally-sized hidden teams of size 5 so that edges connect students from different teams only, consistent with the matrix equation above.)",5194672859376
43_prompt01_s05,"In a math contest, 21 students are to be analyzed via a symmetric 21×21 binary matrix A (entries 0 or 1) with zero diagonal. Each row of A has exactly 14 ones. Additionally, A satisfies the spectral identity A^2 + 7·A = a matrix whose every entry equals 14. Under these conditions, determine the number of such matrices A. (Equivalently, count the number of ways the 21 labeled students can be split into 3 equally-sized hidden teams of size 7 so that edges connect students from different teams only, consistent with the matrix equation above.)",66512160
44_prompt01_s01,"Let F_47458321 be the finite field with q=47458321 elements, where q=83^{ {m} }. Define W to be the smallest set of polynomials with coefficients in F_47458321 satisfying all of the following: (i) the m translation polynomials x+t_1, x+t_2, ..., x+t_m are in W, where t_1, ..., t_m form an F_83-basis of F_47458321; (ii) for each of r=4 indices i among {1,2,...,m}, the unique degree-<q polynomial over F_47458321 that, as a function on F_47458321, swaps a and a+t_i (for a fixed but arbitrary a in F_47458321) and fixes every other field element is in W; (iii) whenever h_1,h_2 are in W, the remainder of h_1(h_2(x)) modulo x^47458321-x is also in W. Let N be the number of distinct polynomials in W modulo x^47458321-x. How many consecutive zeros are there at the end of the base-15750 representation of N?",3954858
44_prompt01_s02,"Let F_2248091 be the finite field with q=2248091 elements, where q=131^{ {m} }. Define W to be the smallest set of polynomials with coefficients in F_2248091 satisfying all of the following: (i) the m translation polynomials x+t_1, x+t_2, ..., x+t_m are in W, where t_1, ..., t_m form an F_131-basis of F_2248091; (ii) for each of r=1 indices i among {1,2,...,m}, the unique degree-<q polynomial over F_2248091 that, as a function on F_2248091, swaps a and a+t_i (for a fixed but arbitrary a in F_2248091) and fixes every other field element is in W; (iii) whenever h_1,h_2 are in W, the remainder of h_1(h_2(x)) modulo x^2248091-x is also in W. Let N be the number of distinct polynomials in W modulo x^2248091-x. How many consecutive zeros are there at the end of the base-5390000 representation of N?",137288
44_prompt01_s03,"Let F_115063617043 be the finite field with q=115063617043 elements, where q=163^{ {m} }. Define W to be the smallest set of polynomials with coefficients in F_115063617043 satisfying all of the following: (i) the m translation polynomials x+t_1, x+t_2, ..., x+t_m are in W, where t_1, ..., t_m form an F_163-basis of F_115063617043; (ii) for each of r=3 indices i among {1,2,...,m}, the unique degree-<q polynomial over F_115063617043 that, as a function on F_115063617043, swaps a and a+t_i (for a fixed but arbitrary a in F_115063617043) and fixes every other field element is in W; (iii) whenever h_1,h_2 are in W, the remainder of h_1(h_2(x)) modulo x^115063617043-x is also in W. Let N be the number of distinct polynomials in W modulo x^115063617043-x. How many consecutive zeros are there at the end of the base-1470000 representation of N?",7191444514
44_prompt01_s04,"Let F_25411681 be the finite field with q=25411681 elements, where q=71^{ {m} }. Define W to be the smallest set of polynomials with coefficients in F_25411681 satisfying all of the following: (i) the m translation polynomials x+t_1, x+t_2, ..., x+t_m are in W, where t_1, ..., t_m form an F_71-basis of F_25411681; (ii) for each of r=1 indices i among {1,2,...,m}, the unique degree-<q polynomial over F_25411681 that, as a function on F_25411681, swaps a and a+t_i (for a fixed but arbitrary a in F_25411681) and fixes every other field element is in W; (iii) whenever h_1,h_2 are in W, the remainder of h_1(h_2(x)) modulo x^25411681-x is also in W. Let N be the number of distinct polynomials in W modulo x^25411681-x. How many consecutive zeros are there at the end of the base-2100 representation of N?",2863288
44_prompt01_s05,"Let F_11881 be the finite field with q=11881 elements, where q=109^{ {m} }. Define W to be the smallest set of polynomials with coefficients in F_11881 satisfying all of the following: (i) the m translation polynomials x+t_1, x+t_2, ..., x+t_m are in W, where t_1, ..., t_m form an F_109-basis of F_11881; (ii) for each of r=2 indices i among {1,2,...,m}, the unique degree-<q polynomial over F_11881 that, as a function on F_11881, swaps a and a+t_i (for a fixed but arbitrary a in F_11881) and fixes every other field element is in W; (iii) whenever h_1,h_2 are in W, the remainder of h_1(h_2(x)) modulo x^11881-x is also in W. Let N be the number of distinct polynomials in W modulo x^11881-x. How many consecutive zeros are there at the end of the base-288750 representation of N?",742
45_prompt03_s03,"For each real x in [0,1), define f(x) = sum_{n=1}^∞ 2^{-n} over those n for which floor(n x + 6/7) modulo 7 lies in the residue set [[0, 1, 3, 4, 5]]. Let L_max be the largest real number such that f(x) ≥ L for all x ∈ [0,1). Determine the largest integer strictly less than 1000 · L_max.",618
